gridID,hour,expected
23715,Aug,1
22095,Nov,1
43663,Sep,1
30954,Dec,2
33708,Jun,1
29256,Jun,1
31987,Nov,1
31078,Sep,1
42289,Apr,1
30563,Sep,1
50301,Jun,1
37715,Aug,1
35888,Feb,1
37951,Feb,1
32998,Sep,2
42614,Sep,1
40162,Sep,1
20573,Oct,1
35094,Apr,1
28050,Jan,2
33129,May,1
54190,Nov,1
33928,Oct,1
31986,Jun,1
32908,Aug,1
23456,Mar,1
37608,Jan,1
51402,Sep,1
23737,Jul,1
45950,Apr,1
29386,Jul,2
40453,Dec,2
20344,Jun,2
29230,May,1
33708,Dec,1
27327,Mar,1
31775,Jul,1
28314,Jan,3
32534,May,1
21652,May,1
53260,Jan,1
31776,Sep,1
37726,Nov,1
28260,Feb,1
22796,Feb,1
24254,Mar,1
29583,Apr,1
26285,Jul,1
32665,Dec,2
25349,Nov,2
30518,Nov,1
50775,Jun,1
26717,Aug,1
37843,Dec,1
23736,Mar,1
33466,Dec,2
45236,Jul,1
37494,Jun,1
31073,Apr,1
30379,Jan,1
33692,Feb,1
22798,Apr,1
28476,Jan,2
27548,Aug,1
30065,Nov,1
39650,Feb,1
30949,Jan,1
29065,Nov,1
32013,May,1
35099,Feb,3
29406,Oct,1
29742,Jun,1
43390,May,1
31199,Apr,1
38964,Dec,1
39896,Jul,1
31289,Jul,1
49836,Nov,1
24653,May,3
39905,Sep,2
27001,Jun,1
23710,Jun,1
4769,Oct,1
28479,Dec,1
28280,Jan,1
37806,Nov,1
39872,Jan,1
40663,Jan,1
25347,Mar,1
26289,Dec,1
48230,Nov,1
29481,Oct,1
32898,Jul,1
29385,Aug,1
50740,May,1
37193,Dec,1
49622,Aug,1
28356,Jun,1
28768,Aug,1
29812,Aug,1
31399,Oct,2
32449,Oct,2
27642,Jun,1
51208,Oct,1
31980,Jul,1
37588,Jan,2
30262,Dec,1
20801,Nov,1
29406,Mar,1
54427,May,1
43659,Jul,1
34923,Dec,1
23984,Apr,1
35673,Sep,2
30742,May,1
52616,Jun,1
26951,Oct,1
30963,Jul,1
34684,Jan,1
24022,Nov,1
50532,Aug,1
33142,Nov,1
40349,Mar,1
27766,Feb,1
37597,Jul,1
38045,Apr,1
21875,Aug,2
28129,May,1
51446,Sep,1
42058,Oct,1
42696,Sep,1
41250,Dec,1
34741,Aug,1
31543,Apr,1
32221,Jun,1
31564,Jul,1
34066,Mar,1
5480,Jul,1
33038,Apr,1
23485,Sep,1
32218,Feb,1
43507,Jul,1
30039,Feb,1
23056,May,1
51695,Jul,1
26104,Dec,1
33942,Apr,1
33125,Nov,1
29073,Jan,1
32006,May,1
22185,Dec,1
39675,May,1
27467,Jul,1
34750,Sep,1
28700,Jun,2
34391,Mar,1
28382,Oct,1
31980,Aug,1
31068,Jan,1
34981,Jun,1
42186,Jun,1
34610,Jan,2
29129,Feb,1
29145,May,1
27992,Dec,1
38590,Jul,1
32353,Nov,1
31902,Aug,1
37214,Apr,1
31657,Oct,1
34282,Mar,1
34390,Aug,1
38040,Apr,1
50971,Jun,1
31879,Mar,2
31110,Jun,1
26704,Oct,1
23239,Jun,1
33719,Oct,1
20588,Jul,1
33947,Jun,1
38130,Nov,1
26932,Jul,2
21460,Nov,1
41695,Aug,1
23972,May,1
38577,Oct,1
27089,Mar,1
28022,Jan,1
26493,Apr,2
29848,Aug,1
37257,May,1
31719,Feb,1
36431,Feb,1
41606,Dec,1
26514,Dec,1
28134,Jul,1
29263,Mar,1
26266,Sep,1
30077,Apr,1
39437,Jan,2
30515,May,1
24590,May,1
35744,Feb,1
44543,May,1
32442,Apr,1
26703,Feb,2
29293,Jan,1
32231,Mar,1
23943,Jul,1
28308,May,1
54412,Aug,1
45482,Jul,1
20957,Jun,1
32003,May,1
31654,Jul,2
28614,Jul,1
30576,Oct,1
38707,Jun,1
30380,Sep,1
35073,Apr,1
38823,Jun,1
32349,May,1
33345,Jan,1
51967,Oct,4
39906,Aug,1
41365,Dec,1
23939,Feb,1
34301,Jul,1
38133,Sep,1
38534,Dec,1
30631,Oct,1
48017,Dec,1
38945,Dec,1
21649,Aug,1
39285,Jul,1
31299,Jul,1
38267,Apr,1
39268,Nov,1
32214,Apr,1
48936,Apr,1
23743,Jul,1
23737,Dec,1
29262,Dec,1
42749,Feb,1
28355,Jul,3
26490,Feb,1
37582,Jun,2
5917,Jan,1
30788,Sep,2
36456,Aug,1
26748,Apr,1
38510,Apr,1
44069,Mar,1
27895,Jul,1
24231,Jan,1
35892,Jan,1
23685,Jul,1
36429,Nov,1
28564,Apr,1
29941,Aug,1
31571,Nov,1
19651,Jul,1
38512,Nov,1
38172,Aug,1
34614,Oct,1
34956,Mar,1
26529,May,1
44575,Jun,1
28237,Feb,2
24170,Nov,1
34852,Nov,1
45486,May,1
36356,Jun,1
36698,Feb,1
50988,Jul,1
51914,Mar,1
29459,Mar,1
24423,May,1
29141,Apr,2
11653,Dec,1
23792,Mar,1
31205,Sep,1
20291,Mar,1
23530,Jul,1
29510,Sep,1
29140,Jul,1
34510,Dec,1
32477,Aug,2
45280,Dec,1
30850,Jun,1
34971,Sep,1
20979,Dec,1
48240,Nov,1
27323,Dec,1
39510,Dec,1
23724,Oct,1
39975,Mar,1
32119,Mar,1
31667,Sep,1
41838,Oct,1
31186,Aug,1
23274,Jul,1
29634,Sep,1
47342,Feb,1
39442,Jun,1
30266,Nov,1
38998,Apr,1
31900,Dec,1
34284,Apr,1
36135,Aug,1
29810,Dec,3
22614,Jun,1
28759,Jul,1
35411,Sep,1
33017,Apr,2
22828,Mar,2
28912,May,1
42476,Dec,1
26260,Jan,1
26104,Jun,2
44349,Jan,1
32326,Mar,1
24362,May,1
34151,Jul,1
34840,Oct,1
31418,Jan,1
33376,Jun,1
27646,Jun,2
27002,Dec,1
38582,Oct,1
27444,May,1
21027,Jun,1
24590,Oct,1
31875,May,1
31175,Oct,1
22151,Sep,1
3862,Oct,1
30265,Jul,1
21208,Aug,1
34839,Apr,3
24030,Dec,2
33258,Oct,1
37848,Oct,2
29128,Dec,1
32444,Jan,1
30787,May,2
34378,Jan,1
37026,Dec,2
21944,Jan,1
33129,Feb,1
28307,Apr,1
30515,Apr,1
39625,Jan,1
30066,Apr,1
31651,Feb,1
22557,Oct,1
25417,Mar,1
37209,Jan,1
27403,May,2
27896,Aug,1
27855,Jul,2
35426,Jul,1
28502,Feb,1
29714,Sep,3
25383,May,1
30607,Apr,1
26738,Sep,1
21868,Aug,1
28017,May,1
41150,Nov,1
33129,Oct,2
24404,Sep,1
29501,Sep,1
33693,Sep,1
47083,Aug,1
36299,Sep,1
41834,Dec,1
40426,Jul,1
36928,Jan,1
31717,Apr,1
31067,Sep,1
33032,Oct,1
37263,Nov,1
25724,Apr,1
28554,Nov,1
20804,Aug,1
23723,Oct,1
23284,Nov,1
30719,Jul,1
27667,Sep,2
29238,Feb,1
25042,May,1
26978,Dec,1
30984,Feb,1
37022,Aug,1
34518,Jun,1
29924,Nov,1
23472,Jul,1
23287,Dec,2
28319,Oct,1
27868,Dec,3
30404,Jun,1
38751,Jul,1
34619,Aug,1
22349,May,1
35905,Oct,1
29696,Aug,1
48932,May,1
35673,Nov,1
31739,May,1
32905,Sep,1
40232,May,1
41266,Jun,1
32465,Nov,1
50740,Sep,1
29385,Sep,2
27154,Jun,1
21868,Feb,1
24137,Jul,1
20594,Jun,1
31411,Jun,1
20979,Aug,1
35973,Mar,1
22085,Nov,1
39906,Oct,1
41079,Aug,1
34982,Aug,1
38168,Oct,1
34053,Aug,1
29462,Jul,1
35082,Jun,1
35766,Apr,1
20795,Aug,1
37441,Oct,4
38751,Feb,1
33104,Jun,1
27546,Jan,1
32583,Aug,1
22372,Aug,1
31198,Mar,1
33470,Oct,1
45707,Jan,1
36340,Jun,4
34618,Nov,1
28670,Nov,2
21415,May,1
36116,Oct,2
27870,Aug,1
31121,Oct,1
40328,Jun,1
51220,Oct,1
29157,Jul,1
48308,Jun,1
21408,Oct,1
46172,Feb,1
34982,Sep,1
28274,Sep,1
37205,Jan,1
21952,Dec,1
29448,Jun,1
27890,Aug,1
33985,Mar,1
28086,Mar,1
40914,Aug,1
50769,Feb,1
39669,Mar,1
48697,Dec,1
35515,Feb,1
20823,Jun,1
29250,May,1
30525,Jul,2
32456,Nov,2
38830,Dec,1
37723,Nov,1
32780,Sep,1
37591,Mar,1
27097,Aug,1
29911,Mar,2
23023,Apr,1
30834,Mar,1
27559,Mar,1
39457,Jun,1
39934,Oct,1
38354,Dec,2
31889,Jun,1
24888,Jul,1
46637,Oct,1
51219,May,1
28248,May,1
28316,Mar,1
30615,Dec,1
27546,May,1
21277,Jun,1
33151,May,1
21506,Dec,1
33230,Jul,1
44820,Nov,1
33830,Jul,1
38761,Mar,1
50531,Oct,1
27112,Oct,1
43161,Mar,2
29121,May,1
32172,May,1
37155,Aug,1
31239,Jun,1
27222,Sep,1
22136,Nov,1
25495,Jun,1
47487,Feb,1
30747,Mar,1
29385,Apr,1
31080,Jun,1
39044,Mar,1
26734,Jun,1
29162,Dec,1
38177,Jul,1
29358,Aug,1
32785,Nov,3
27790,Dec,2
31337,Aug,1
30372,Nov,1
42280,Jun,1
31631,Jan,1
20569,Apr,1
28146,Apr,1
25574,Mar,1
47093,Apr,1
39073,Aug,1
27800,Aug,1
44117,Oct,1
23120,Dec,1
26766,Mar,2
24954,Jun,1
35296,Oct,1
34148,Dec,1
34381,Dec,1
40560,Jul,1
36469,Feb,1
22551,Jan,1
22566,Apr,2
31083,Dec,2
32234,Mar,2
29531,Jun,1
46609,Feb,1
32107,Oct,1
36985,May,1
25046,Nov,1
51889,Sep,1
5692,Sep,1
35765,Mar,1
39499,Jun,1
28318,Dec,1
28915,Nov,1
23052,Jun,2
32333,Oct,1
36340,Oct,1
38611,Jul,1
34299,Sep,1
29358,May,2
46172,Aug,2
32812,Jun,1
26292,Apr,2
47769,Jan,1
24632,Feb,1
25786,Nov,1
45943,Oct,1
48467,Dec,1
23242,Nov,1
31649,May,1
23525,Apr,1
27415,Nov,2
32156,Nov,1
32335,Jan,1
40390,Feb,1
43205,Sep,1
31543,Aug,1
38486,Jun,2
29616,Jun,1
31781,Dec,1
22579,Sep,2
52126,Oct,1
34408,Jun,1
28358,Apr,1
28121,Jan,1
24595,Nov,1
45246,Dec,1
31673,Sep,1
32133,Sep,1
34971,Aug,2
21002,Sep,1
21905,Nov,1
47543,Jul,1
35078,Apr,1
26185,Nov,1
26512,Jun,1
28017,Apr,1
26745,Sep,1
29355,Feb,1
39873,Oct,1
28534,Mar,2
36692,Nov,1
32798,Jul,1
29373,Apr,1
29621,May,1
43896,Nov,1
31292,Apr,2
21256,Nov,1
28543,Oct,1
34967,Jan,2
33245,Nov,1
22780,Dec,1
24164,Apr,1
39172,Feb,1
44352,Jul,1
26286,May,1
31646,Jun,1
29155,Apr,1
33931,Feb,1
25947,Dec,1
34919,May,1
32224,Oct,1
31742,Apr,1
47788,Apr,1
28388,Nov,1
32931,Nov,2
21245,Jan,1
26630,Jun,1
48937,Jul,2
25571,Nov,1
38048,Jun,1
32694,May,2
42404,Jun,1
33918,May,1
34638,Sep,1
30173,Dec,3
30782,Mar,1
46637,Sep,1
22107,Aug,1
44778,Feb,1
50369,Nov,1
35068,Dec,1
29420,Jul,1
31304,Apr,2
20588,Aug,2
31752,Jul,1
26715,Mar,1
20337,Jun,1
22792,Jun,1
47571,Jul,1
30829,Jun,1
27610,Oct,1
27834,Jan,1
28045,Jun,1
45047,Jul,1
26913,Aug,1
39624,Jan,1
28001,Nov,1
43144,May,1
27153,Nov,1
48927,Feb,1
45031,Aug,1
31066,Jul,1
38068,Jul,1
44650,Aug,1
25041,Aug,1
27214,Sep,1
29002,Jan,1
21928,May,1
23287,Sep,1
33025,Jul,1
26303,Jul,1
31295,Oct,1
29164,Oct,1
26928,Jan,1
49796,Sep,3
41581,Mar,1
27563,Jul,1
23475,Jun,1
35749,Apr,1
41603,Mar,1
42749,Jun,3
30093,Sep,1
36293,Jun,1
27620,Dec,1
37437,Dec,1
31298,Sep,1
47558,Aug,1
24430,Oct,2
27990,May,1
30981,Sep,1
23933,Feb,1
23731,Jul,1
37447,Jul,2
23298,Jul,1
48686,Jun,1
28900,Aug,1
35677,Jul,1
28360,Feb,1
30165,Nov,1
36347,May,1
44878,Oct,2
29126,Jun,1
30551,Aug,1
33948,Apr,1
27843,Sep,1
21649,Nov,3
25805,Dec,1
39907,Jan,1
26513,Sep,1
30743,Jul,1
32230,Jun,1
32098,Dec,1
11440,Oct,1
40314,Jun,1
29389,Jul,1
28480,Nov,1
46169,Nov,1
32785,May,3
42297,Feb,1
49373,Oct,1
42053,Feb,1
34306,Mar,1
28821,Jun,1
23347,Sep,1
33694,Nov,1
40121,Sep,1
47337,Aug,1
31533,Jan,2
36807,Jul,1
33245,Jun,1
30742,Feb,1
32917,Dec,1
30054,Oct,1
24652,Jun,1
50526,Oct,1
28587,Feb,2
35540,May,1
33728,Jan,1
33495,Mar,1
36206,Nov,1
26476,Mar,1
28706,Oct,1
38855,Jan,1
28447,Aug,1
37815,Dec,1
27178,Apr,1
30069,Jun,1
28343,Oct,1
28479,Aug,1
12558,May,1
31645,Dec,1
39429,Apr,1
28680,Jun,1
7517,Jul,2
29529,Nov,1
35673,Oct,1
30981,Apr,1
31426,Aug,1
21732,Feb,1
34869,Aug,1
35836,Feb,2
25116,May,2
30728,Sep,1
27775,Sep,1
26551,Sep,1
40460,Sep,1
24494,May,1
28475,Mar,1
22118,Aug,1
39428,Sep,1
34637,May,1
40775,Aug,1
27626,Jan,1
21685,Dec,1
25608,Dec,1
22611,Aug,1
11883,Oct,1
40552,Jun,1
29154,Dec,1
35071,Oct,1
27893,Jun,1
35607,Jan,2
18977,Apr,1
31183,Nov,1
34381,Jun,2
30737,Dec,1
33811,Feb,1
37438,Jan,2
31528,Nov,1
46399,Apr,1
27703,Jan,1
30516,Dec,2
42755,Sep,1
23738,Jun,1
26868,Sep,1
37256,Dec,1
20066,Dec,1
11876,Oct,1
25339,Nov,1
32433,Aug,1
27430,Nov,1
33934,Jan,1
31984,May,1
47107,Dec,1
43872,Nov,1
17374,Jun,1
37620,Jul,1
33498,Oct,2
34040,Sep,1
24402,Jan,2
27313,Dec,1
21638,Sep,1
42465,May,1
36209,Jun,5
54174,Dec,1
29583,Mar,1
30833,Mar,1
29214,Jul,1
42517,May,1
37267,Aug,1
42693,Jul,1
32235,May,1
32447,Jul,1
34757,Aug,1
34705,Aug,1
30753,Oct,2
28684,Dec,1
27085,Sep,1
34383,Oct,1
36547,Aug,1
32102,May,1
27084,May,1
28279,Apr,1
22778,May,1
39181,Nov,1
22362,Oct,1
52603,Mar,1
33354,Jun,2
25955,Jul,2
24856,Jun,1
33158,Dec,1
39859,May,2
22098,Jun,1
30525,Dec,2
33129,Dec,1
31769,Jan,1
21419,Jun,1
31872,Aug,1
27242,Mar,1
40005,Aug,1
29197,Jan,1
37605,Nov,1
28955,Feb,1
21258,Nov,1
26076,Jan,1
31117,May,1
29133,Jun,1
23273,Dec,1
20961,Oct,3
28898,Mar,1
35067,Jun,1
26718,Jul,1
51684,Oct,1
5918,Apr,1
34843,Sep,1
38303,Oct,1
29388,Apr,1
24834,Dec,1
40001,Jun,1
32811,Feb,1
30857,Sep,1
48251,Oct,1
27202,Mar,1
29360,Oct,1
47779,Oct,1
30830,Jun,1
29917,Oct,1
30514,Aug,1
29479,Dec,1
5457,Sep,1
26413,Jun,1
3400,Jan,1
28322,Apr,1
32097,Apr,2
26740,Feb,1
13500,May,1
31888,Nov,2
28092,Jun,1
41692,Oct,1
27180,Nov,1
45710,Mar,1
30640,Jun,1
32343,Oct,1
20965,Apr,1
34600,Aug,1
27773,Mar,1
27084,Aug,1
40308,Jun,1
31032,Jun,1
46404,May,1
32571,Sep,1
38350,Jun,1
42291,Nov,1
21002,Apr,2
30394,Mar,1
22649,Jun,1
37560,Nov,1
33236,Dec,2
23738,Nov,1
39317,Nov,1
33184,Sep,1
31082,Aug,2
42234,Jun,1
36990,Nov,1
31332,May,1
30141,Jul,1
27869,Feb,1
31526,Jan,1
27539,Dec,2
26951,May,1
35304,Oct,1
50303,Feb,2
25858,Jun,1
30397,Dec,1
30624,Jan,1
43410,Jul,1
22344,Jan,1
26978,Apr,1
28505,May,1
26061,Jul,1
31404,Jan,1
31207,Feb,3
26745,May,1
23261,Mar,1
22550,May,1
26270,Aug,2
23734,May,1
33605,Nov,1
29687,Jun,1
32785,Jan,1
33467,Apr,2
39437,Aug,2
32111,Jan,1
40340,Oct,1
27180,Feb,1
27408,Apr,1
52616,May,1
35314,Aug,1
45720,Mar,1
26271,Jul,2
31530,Dec,1
38368,Apr,1
34638,Jan,2
37364,Jul,1
25110,Dec,1
43215,Oct,1
28994,May,1
28525,Sep,1
36435,Sep,2
33483,Apr,1
39304,Sep,1
26994,Dec,1
40001,Apr,1
25379,Apr,1
39778,Mar,1
31526,Feb,1
29832,Jun,1
41833,Dec,2
24604,Jan,1
32611,Jan,1
27795,Jul,1
18968,Mar,1
27930,Oct,1
28690,Mar,1
27885,May,1
24210,Dec,1
37375,Feb,1
35194,May,1
19877,Jun,1
24612,Aug,1
40787,Jun,1
27844,Feb,1
34744,Jan,1
46878,Jun,1
33800,Dec,1
40139,Sep,1
24434,Oct,1
37447,Dec,1
50745,Jul,1
37827,Apr,1
53958,Aug,1
32335,Dec,1
30418,Jan,1
37808,Apr,1
24361,Nov,2
41787,Nov,1
24908,Sep,1
43449,Apr,1
23280,Dec,1
45252,Jan,1
23929,May,1
36065,Apr,1
42465,Nov,1
28936,Apr,2
22549,Jun,1
47093,Jun,1
25173,Apr,1
28002,Nov,1
42187,Apr,1
36972,Aug,1
23921,Jul,1
36294,Jul,1
38955,Apr,1
32808,Feb,1
34971,Jun,1
30402,Feb,1
28990,Jun,1
28247,Nov,1
31895,Oct,2
28772,Feb,2
38756,Mar,1
32570,Jun,1
29351,Aug,1
34839,Jan,3
27112,Jul,1
42065,Feb,1
30391,Mar,1
29579,May,1
32000,Jul,1
23017,Oct,1
21870,Dec,1
32164,Jan,1
28349,Oct,2
53269,Oct,1
31342,Nov,1
35978,Jan,1
31776,Aug,1
37035,Mar,1
23277,Mar,1
37810,May,1
39437,Feb,1
31903,Mar,1
22822,Mar,1
23720,Jun,2
51896,Apr,1
29422,Apr,1
31068,Mar,1
2282,Aug,1
26942,Jul,1
22776,Aug,1
27996,May,2
43398,May,1
28455,Dec,1
32799,Jun,1
11882,Aug,2
35639,Aug,1
32696,Nov,1
21918,May,1
22326,Jul,1
30291,Dec,1
30291,Nov,1
23741,Aug,1
32660,Nov,1
32803,Dec,1
31666,Apr,2
19883,Feb,2
34982,May,1
26184,Jan,1
28767,Jun,1
29252,Dec,1
29577,Mar,1
41705,May,1
31317,Nov,1
21941,Jan,1
40630,Jul,1
21686,Feb,1
50322,Feb,1
28764,May,1
26630,Nov,1
24264,Sep,1
30378,Oct,1
33109,Sep,1
34238,Jan,1
30855,Aug,2
31868,Oct,1
30101,Sep,1
36573,May,1
22806,May,1
36469,Nov,1
36580,Oct,1
35839,Jan,1
54218,Nov,1
35378,Dec,1
31028,Sep,1
46401,Aug,1
32564,Dec,2
32566,Jun,1
34158,Apr,1
27885,Sep,1
28320,Mar,1
40138,Dec,1
26735,Jul,1
39680,Jun,1
29370,Feb,1
49796,Jul,2
27547,Jan,1
38724,Feb,1
37616,Jul,1
31510,Nov,1
23068,Nov,1
53506,Aug,1
50315,Feb,1
34519,Sep,1
40140,Nov,1
21416,Feb,1
36978,Jun,1
42736,Sep,1
28991,Mar,1
31084,Oct,1
33499,May,1
51051,Oct,1
29272,Jan,1
51050,Dec,1
42641,Oct,1
27366,Nov,1
30370,Mar,1
23681,Sep,1
33474,Nov,1
23046,Aug,1
27778,Sep,1
27875,Dec,2
28130,Nov,1
28310,Oct,1
30165,Jul,1
25790,Feb,1
21649,Feb,1
23524,Aug,1
38978,Jun,1
35831,Jan,2
27656,Nov,2
31932,Feb,1
23013,Sep,1
32223,Jul,1
22346,May,1
29366,Dec,1
34413,Mar,1
29477,Dec,2
28360,Jul,1
36890,May,1
36431,Aug,1
29844,Aug,1
37586,Feb,1
21482,Oct,1
33026,Nov,1
30185,May,1
20796,Sep,1
29846,Feb,1
25790,Apr,1
28244,Jul,3
33699,Jun,1
19883,Oct,1
33905,Oct,1
29707,Oct,1
24162,Apr,1
27631,Sep,1
28933,Feb,1
28676,Nov,2
28901,Dec,1
38073,Feb,1
42696,Oct,4
33254,Jan,1
34515,Jun,1
35082,Aug,1
32153,Nov,1
32542,Jul,1
22426,Jun,2
27548,Oct,2
31873,Mar,1
45707,Jul,1
24899,Aug,2
22885,Nov,1
28322,Jun,1
25270,May,1
23480,Apr,1
38133,Jan,1
35382,Apr,1
29713,Feb,1
30864,Dec,1
8440,Mar,1
35742,Feb,1
41935,Apr,1
26866,Aug,1
23515,Nov,1
29245,Mar,1
22562,Jun,1
39194,Oct,1
22781,May,1
30320,Jul,1
23939,Mar,1
36436,May,1
33339,Mar,1
36516,Aug,1
31316,Feb,1
31177,May,1
28114,Apr,2
46168,Jul,2
30099,Nov,1
29377,May,1
26287,Feb,1
23106,Aug,1
31667,May,1
42015,Oct,1
24940,Jul,1
28680,Nov,1
31893,Nov,1
30716,Apr,1
32490,Mar,1
36662,Aug,1
46633,Jan,1
28353,Dec,1
2252,Apr,1
28761,Mar,1
42967,Feb,1
51926,Jul,1
23947,Oct,2
21018,Sep,1
21909,Aug,1
27537,Apr,2
35061,Jul,1
35613,Jul,1
30259,Oct,1
41991,Mar,1
32539,Nov,1
34181,Jan,2
24883,Dec,1
23510,Feb,1
45710,May,1
34765,Aug,1
39847,Sep,2
31513,Mar,1
32454,Dec,1
33159,May,1
21885,Jan,1
20575,Jul,1
53749,Jan,1
43117,Jul,1
31527,Sep,2
33708,Jul,1
23673,Dec,1
20523,Jun,1
50054,Aug,1
37451,Sep,1
21685,Feb,1
44766,Feb,1
44806,Jul,1
34845,Jan,1
21645,Jul,3
24145,Jun,1
43895,May,1
29053,May,1
28477,Oct,1
37491,Nov,1
43436,Feb,1
32227,Mar,1
26629,Jan,1
23032,Jul,1
35326,Sep,1
36980,May,1
27884,Mar,1
20344,Jul,1
31775,Jun,1
23115,May,1
36470,Dec,1
37610,Dec,4
25295,Sep,1
22803,Aug,1
25958,Dec,1
37358,Sep,1
28478,May,2
29254,Sep,2
28222,Jul,1
26529,Aug,1
35780,Oct,1
21957,Sep,1
30552,Oct,1
31649,Nov,1
32797,Jul,2
25523,Oct,1
39755,Dec,1
10262,Jul,1
37897,May,1
24677,Nov,1
23756,Nov,1
30628,Apr,1
29712,Aug,1
21878,Nov,1
39421,May,1
28787,Nov,1
14187,Jun,1
51010,Apr,1
43506,Feb,1
31304,Jun,1
31534,May,2
33124,Jan,1
34621,Dec,1
25352,Jul,1
46628,Dec,1
47772,Mar,1
29365,Jun,1
32625,Nov,2
32922,Nov,1
34182,Feb,1
33091,Mar,1
23456,Jan,1
32916,Jan,1
31196,Apr,1
35434,Nov,1
33365,Apr,1
35898,May,1
23006,Sep,2
28917,Jul,1
42625,Mar,1
26208,Sep,1
28232,Jun,1
26988,Jun,1
45954,Jan,1
47787,Feb,2
33022,May,1
34869,May,1
29021,Jul,1
23951,Sep,1
43339,Dec,1
44299,Apr,1
26498,Jul,1
10495,May,1
28798,Nov,1
19202,Jul,1
36111,Apr,1
35608,Apr,2
33780,Sep,1
35438,Jul,1
29713,Jan,1
1793,Mar,1
38959,Feb,1
44786,Aug,1
29643,Jan,1
50286,May,1
12097,Jan,1
31071,Jun,1
31741,Mar,1
43048,Jan,1
28929,May,1
23949,Jul,1
36469,Apr,1
39972,Oct,1
29357,Jan,1
34639,May,2
28676,Apr,2
11410,Jan,1
35888,Jul,1
31564,Jun,1
53302,Sep,1
33018,Nov,2
32703,Mar,1
27783,Nov,1
31305,Feb,1
25598,Jun,1
31654,May,2
37255,Mar,1
34230,May,1
26932,Oct,1
28094,Mar,1
35834,Apr,1
27662,Sep,1
28798,Oct,1
34165,Aug,1
22651,Jul,1
47321,Jul,1
42236,Mar,1
25802,Oct,2
33244,Oct,1
29871,Oct,1
36695,Dec,2
28994,Jan,1
20964,Jan,1
26941,Nov,1
34517,Feb,2
35088,Apr,1
42519,Oct,1
33691,May,1
44572,Sep,1
30981,Jul,1
33379,Feb,1
21188,Aug,1
33934,Nov,1
31763,Apr,1
11439,Nov,1
34836,Jul,1
26780,Jan,1
31099,Apr,1
38957,Mar,1
37455,Apr,1
30494,Mar,1
21654,Sep,1
28550,Nov,1
28896,Apr,2
28464,May,1
31648,Sep,1
39632,Jun,1
36527,Dec,1
28234,Feb,1
35091,Apr,1
29701,Oct,1
48537,Aug,1
24405,Dec,1
38265,Sep,1
30628,Oct,2
43905,Nov,1
23526,Jul,1
19191,Jan,1
27570,Sep,1
33464,May,1
26517,Jan,1
29377,Oct,1
31761,Jul,1
29282,Mar,1
33137,May,1
31212,Sep,1
28066,Mar,1
27778,Nov,2
37144,Nov,1
28917,Apr,1
32905,May,1
25296,Feb,1
18973,Nov,1
27111,Nov,1
44814,Apr,1
31067,Jan,2
28130,Dec,4
18748,Nov,1
28539,Jul,2
36239,Feb,1
37260,Aug,2
38532,Jun,1
44798,Aug,1
26732,Dec,1
31764,Feb,2
25038,Aug,1
28706,Nov,1
31299,Jun,1
43196,Mar,1
42254,Aug,1
30742,Jun,1
32099,Apr,1
35092,Jan,1
28355,Jun,1
20066,Apr,1
36200,Jan,1
30754,Mar,2
36977,Jun,2
43117,Feb,1
41846,Sep,1
28788,Sep,1
35290,Oct,1
32667,Sep,1
34066,Aug,1
32109,Dec,1
31761,Jan,1
33390,Dec,1
44549,Jun,1
23057,Oct,1
27767,Aug,4
35977,Nov,1
37038,Nov,1
29161,Apr,1
28304,May,2
31308,Oct,1
34539,Apr,1
35606,Mar,1
29124,Jun,1
35652,Jul,1
35293,Dec,1
44567,Jan,1
36808,Apr,1
36925,Mar,1
27176,Dec,1
27146,Apr,1
35743,Mar,1
26245,Apr,2
22097,Jan,1
37847,Apr,1
22346,Sep,1
31023,Jan,1
42929,Jan,1
19651,Apr,1
44785,Jun,1
31123,Jun,1
54436,Sep,1
33265,Apr,1
35545,Aug,1
36437,Mar,2
23525,Dec,1
26859,Aug,1
34771,Apr,1
40125,Nov,1
42519,Jun,1
29452,Sep,1
29678,Jul,1
30524,Mar,1
34607,Mar,1
29156,Jun,2
29002,Sep,1
27400,Apr,1
26334,Nov,1
42739,Feb,1
30986,Mar,1
34687,Feb,1
36994,Apr,2
22858,Jan,1
32902,Jun,1
23266,Nov,1
48710,Dec,1
31292,Jul,1
31426,Jul,1
34752,Dec,1
38526,Oct,1
21649,Dec,1
33721,Jun,1
31300,Feb,1
28005,Apr,1
42239,Jan,1
27863,Oct,1
35330,Mar,1
43214,Oct,1
31211,Jul,1
39771,Jun,1
38995,Jan,1
39400,Aug,1
27463,Jul,1
31871,Dec,1
40328,May,1
30053,Oct,1
32351,Aug,1
52603,Jun,1
24171,Oct,1
33700,Jul,1
34637,Dec,1
23698,Mar,1
37820,Jun,1
46602,May,1
43907,Apr,1
32568,Jan,1
36465,May,1
24131,Oct,1
31304,Nov,1
34067,Jan,2
20953,Apr,1
32445,Apr,1
33949,Oct,1
31573,Sep,2
42648,Oct,2
25268,Jun,3
38040,Dec,1
35892,Apr,1
26963,Jul,1
36525,May,1
30662,Dec,1
32131,Jul,1
38527,Mar,1
23807,Oct,1
40809,Sep,1
32306,Oct,1
21017,Dec,1
29000,Mar,1
29021,Oct,2
33372,May,1
31882,Sep,2
27625,Mar,1
34641,Nov,1
38028,Jan,2
28250,Dec,1
21456,Mar,1
