station,valid, tmpf ,  vsby
NYC,4/7/04 5:51,46.04,10
NYC,4/7/04 6:51,46.04,10
NYC,4/7/04 7:51,48.02,10
NYC,4/7/04 8:51,50,10
NYC,4/7/04 9:51,53.06,10
NYC,4/7/04 10:51,55.04,10
NYC,4/7/04 11:51,60.08,10
NYC,4/7/04 12:51,62.06,10
NYC,4/7/04 13:51,64.04,10
NYC,4/7/04 14:51,64.94,10
NYC,4/7/04 15:51,66.92,10
NYC,4/7/04 16:51,64.94,10
NYC,4/7/04 17:51,62.96,10
NYC,4/7/04 18:51,60.08,10
NYC,4/7/04 19:51,55.04,10
NYC,4/7/04 20:51,51.08,10
NYC,4/7/04 21:51,48.92,10
NYC,4/7/04 22:51,46.94,10
NYC,4/7/04 23:51,46.04,10
NYC,4/8/04 0:51,44.96,10
NYC,4/8/04 1:51,44.06,10
NYC,4/8/04 2:51,42.98,10
NYC,4/8/04 3:51,42.08,10
NYC,4/8/04 4:51,42.08,10
NYC,4/8/04 5:51,42.08,10
NYC,4/8/04 6:51,41,10
NYC,4/8/04 7:51,42.08,10
NYC,4/8/04 8:51,44.06,10
NYC,4/8/04 9:51,46.94,10
NYC,4/8/04 10:51,50,10
NYC,4/8/04 11:51,51.98,10
NYC,4/8/04 12:51,53.96,10
NYC,4/8/04 13:51,57.02,10
NYC,4/8/04 14:51,53.96,10
NYC,4/8/04 15:51,48.9,10
NYC,4/8/04 16:51,46,4
NYC,4/8/04 17:51,46.04,5
NYC,4/8/04 18:51,44.96,4
NYC,4/8/04 19:51,46,7
NYC,4/8/04 20:51,46.04,7
NYC,4/8/04 21:51,46.04,8
NYC,4/8/04 22:51,46.04,10
NYC,4/8/04 23:51,44.96,6
NYC,4/9/04 0:51,46.04,6
NYC,4/9/04 1:51,46.04,6
NYC,4/9/04 2:51,46.04,6
NYC,4/9/04 3:51,46.04,7
NYC,4/9/04 4:51,46.04,7
NYC,4/9/04 5:51,46.04,7
NYC,4/9/04 6:51,44.96,6
NYC,4/9/04 7:51,46.04,9
NYC,4/9/04 8:51,48.92,10
NYC,4/9/04 9:51,53.06,10
NYC,4/9/04 10:51,55.04,10
NYC,4/9/04 11:51,57.92,10
NYC,4/9/04 12:51,59,10
NYC,4/9/04 13:51,59,10
NYC,4/9/04 14:51,57.02,10
NYC,4/9/04 15:51,57.92,10
NYC,4/9/04 16:51,59,10
NYC,4/9/04 17:51,57.92,10
NYC,4/9/04 18:51,57.02,10
NYC,4/9/04 19:51,55.94,10
NYC,4/9/04 20:51,55.04,10
NYC,4/9/04 21:51,53.06,10
NYC,4/9/04 22:51,51.98,10
NYC,4/9/04 23:51,50,10
NYC,4/10/04 0:51,48.92,10
NYC,4/10/04 1:51,48.02,10
NYC,4/10/04 2:51,46.94,10
NYC,4/10/04 3:51,46.04,10
NYC,4/10/04 4:51,44.96,10
NYC,4/10/04 5:51,44.96,10
NYC,4/10/04 6:51,44.06,10
NYC,4/10/04 7:51,46.04,10
NYC,4/10/04 8:51,48.02,10
NYC,4/10/04 9:51,51.08,10
NYC,4/10/04 10:51,53.96,10
NYC,4/10/04 11:51,57.02,10
NYC,4/10/04 12:51,55.94,10
NYC,4/10/04 13:51,59,10
NYC,4/10/04 14:51,60.08,10
NYC,4/10/04 15:51,60.08,10
NYC,4/10/04 16:51,60.08,10
NYC,4/10/04 17:51,60.08,10
NYC,4/10/04 18:51,57.92,10
NYC,4/10/04 19:51,55.04,10
NYC,4/10/04 20:51,53.96,10
NYC,4/10/04 21:51,51.98,10
NYC,4/10/04 22:51,50,10
NYC,4/10/04 23:51,53.96,10
NYC,4/11/04 0:51,53.06,10
NYC,4/11/04 1:51,51.98,10
NYC,4/11/04 2:51,48.02,10
NYC,4/11/04 3:51,46.94,10
NYC,4/11/04 4:51,46.04,10
NYC,4/11/04 5:51,44.96,10
NYC,4/11/04 6:51,44.96,10
NYC,4/11/04 7:51,44.96,10
NYC,4/11/04 8:51,46.04,10
NYC,4/11/04 9:51,46.04,10
NYC,4/11/04 10:51,44.96,10
NYC,4/11/04 11:51,48.02,10
NYC,4/11/04 12:51,48.92,10
NYC,4/11/04 13:51,48.92,10
NYC,4/11/04 14:51,48.92,6
NYC,4/11/04 15:51,50,10
NYC,4/11/04 16:51,50,10
NYC,4/11/04 17:51,50,10
NYC,4/11/04 18:51,48.92,10
NYC,4/11/04 19:51,48.02,10
NYC,4/11/04 20:51,46.94,10
NYC,4/11/04 21:51,46.94,10
NYC,4/11/04 22:51,46.94,10
NYC,4/11/04 23:51,46.04,10
NYC,4/12/04 0:51,46.94,9
NYC,4/12/04 1:51,46.94,10
NYC,4/12/04 2:51,46.04,10
NYC,4/12/04 3:51,44.06,10
NYC,4/12/04 4:51,44.06,10
NYC,4/12/04 5:51,44.06,10
NYC,4/12/04 6:51,44.06,10
NYC,4/12/04 7:51,44.96,10
NYC,4/12/04 8:51,46.04,10
NYC,4/12/04 9:51,46.04,10
NYC,4/12/04 10:51,48.02,10
NYC,4/12/04 11:51,48.92,10
NYC,4/12/04 12:51,51.08,10
NYC,4/12/04 13:51,53.06,10
NYC,4/12/04 14:51,51.98,10
NYC,4/12/04 15:51,50,10
NYC,4/12/04 16:51,50,10
NYC,4/12/04 17:51,46.94,6
NYC,4/12/04 18:51,46.04,4
NYC,4/12/04 19:51,44.06,4
NYC,4/12/04 20:51,42.98,5
NYC,4/12/04 21:51,42.08,8
NYC,4/12/04 22:51,41,10
NYC,4/12/04 23:51,41,5
NYC,4/13/04 0:51,41,4
NYC,4/13/04 1:51,41,3
NYC,4/13/04 2:51,41,4
NYC,4/13/04 3:51,42.08,4
NYC,4/13/04 4:51,42.08,8
NYC,4/13/04 5:51,42.08,9
NYC,4/13/04 6:51,42.98,3
NYC,4/13/04 7:51,42.98,4
NYC,4/13/04 8:51,44.06,5
NYC,4/13/04 9:51,44.96,1.5
NYC,4/13/04 10:51,44.96,2
NYC,4/13/04 11:51,44.96,5
NYC,4/13/04 12:51,46.04,2
NYC,4/13/04 13:51,46.04,1.25
NYC,4/13/04 14:51,46.94,2.5
NYC,4/13/04 15:51,48.02,2.5
NYC,4/13/04 16:51,50,1.5
NYC,4/13/04 17:51,53.96,0.5
NYC,4/13/04 18:51,55,3
NYC,4/13/04 19:51,55.94,7
NYC,4/13/04 20:51,53.96,4
NYC,4/13/04 21:51,55.94,6
NYC,4/13/04 22:51,55.94,5
NYC,4/13/04 23:51,55.04,4
NYC,4/14/04 0:51,55.04,2
NYC,4/14/04 1:51,55.94,3
NYC,4/14/04 2:51,53.06,2.5
NYC,4/14/04 3:51,51.08,3
NYC,4/14/04 4:51,51.98,3
NYC,4/14/04 5:51,51.08,3
NYC,4/14/04 6:51,51.08,2
NYC,4/14/04 7:51,48.92,2.5
NYC,4/14/04 8:51,51.98,3
NYC,4/14/04 9:51,53.96,4
NYC,4/14/04 10:51,57.02,5
NYC,4/14/04 11:51,55.04,4
NYC,4/14/04 12:51,55.94,4
NYC,4/14/04 13:51,55.94,2.5
NYC,4/14/04 14:51,55.04,1.25
NYC,4/14/04 15:51,53.96,1.75
NYC,4/14/04 16:51,55.04,1
NYC,4/14/04 17:51,51.08,1.75
NYC,4/14/04 18:51,50,7
NYC,4/14/04 19:51,48.92,8
NYC,4/14/04 20:51,48.02,10
NYC,4/14/04 21:51,48.2,7
NYC,4/14/04 22:51,46.94,10
NYC,4/14/04 23:51,46.94,10
NYC,4/15/04 0:51,46.04,9
NYC,4/15/04 1:51,46.04,10
NYC,4/15/04 2:51,44.06,6
NYC,4/15/04 3:51,46.04,10
NYC,4/15/04 4:51,46.04,10
NYC,4/15/04 5:51,44.96,10
NYC,4/15/04 6:51,44.06,10
NYC,4/15/04 7:51,42.08,9
NYC,4/15/04 8:51,44.06,10
NYC,4/15/04 9:51,46.04,10
NYC,4/15/04 10:51,48.92,10
NYC,4/15/04 11:51,53.06,10
NYC,4/15/04 12:51,55.04,10
NYC,4/15/04 13:51,55.94,10
NYC,4/15/04 14:51,57.92,10
NYC,4/15/04 15:51,57.92,10
NYC,4/15/04 16:51,59,10
NYC,4/15/04 17:51,57.92,10
NYC,4/15/04 18:51,57.02,10
NYC,4/15/04 19:51,55.94,10
NYC,4/15/04 20:51,53.96,10
NYC,4/15/04 21:51,53.06,10
NYC,4/15/04 22:51,51.08,10
NYC,4/15/04 23:51,48.92,10
NYC,4/16/04 0:51,46.94,10
NYC,4/16/04 1:51,44.96,10
NYC,4/16/04 2:51,44.06,10
NYC,4/16/04 3:51,42.98,10
NYC,4/16/04 4:51,42.98,10
NYC,4/16/04 5:51,42.08,10
NYC,4/16/04 6:51,42.08,10
NYC,4/16/04 7:51,44.06,10
NYC,4/16/04 8:51,46.04,10
NYC,4/16/04 9:51,48.02,10
NYC,4/16/04 10:51,51.98,10
NYC,4/16/04 11:51,53.96,10
NYC,4/16/04 12:51,57.02,10
NYC,4/16/04 13:51,60.08,10
NYC,4/16/04 14:51,60.98,10
NYC,4/16/04 15:51,60.98,10
NYC,4/16/04 16:51,62.96,10
NYC,4/16/04 17:51,62.96,10
NYC,4/16/04 18:51,62.06,10
NYC,4/16/04 19:51,55.04,10
NYC,4/16/04 20:51,53.06,10
NYC,4/16/04 21:51,53.06,10
NYC,4/16/04 22:51,50,10
NYC,4/16/04 23:51,50,10
NYC,4/17/04 0:51,50,10
NYC,4/17/04 1:51,48.92,10
NYC,4/17/04 2:51,50,10
NYC,4/17/04 3:51,50,10
NYC,4/17/04 4:51,51.08,10
NYC,4/17/04 5:51,51.98,10
NYC,4/17/04 6:51,51.98,10
NYC,4/17/04 7:51,53.06,10
NYC,4/17/04 8:51,55.04,10
NYC,4/17/04 9:51,57.02,10
NYC,4/17/04 10:51,60.08,10
NYC,4/17/04 11:51,64.94,10
NYC,4/17/04 12:51,69.98,10
NYC,4/17/04 13:51,71.96,10
NYC,4/17/04 14:51,75.02,10
NYC,4/17/04 15:51,75.02,10
NYC,4/17/04 16:51,73.94,10
NYC,4/17/04 17:51,71.96,10
NYC,4/17/04 18:51,73.94,10
NYC,4/17/04 19:51,71.96,10
NYC,4/17/04 20:51,71.96,10
NYC,4/17/04 21:51,71.06,10
NYC,4/17/04 22:51,71.06,10
NYC,4/17/04 23:51,69.98,10
NYC,4/18/04 0:51,69.08,10
NYC,4/18/04 1:51,66.92,10
NYC,4/18/04 2:51,66.02,10
NYC,4/18/04 3:51,64.04,10
NYC,4/18/04 4:51,64.94,10
NYC,4/18/04 5:51,62.96,10
NYC,4/18/04 6:51,60.08,10
NYC,4/18/04 7:51,62.06,10
NYC,4/18/04 8:51,62.96,10
NYC,4/18/04 9:51,66.02,10
NYC,4/18/04 10:51,69.08,10
NYC,4/18/04 11:51,71.06,10
NYC,4/18/04 12:51,71.96,10
NYC,4/18/04 13:51,71.06,10
NYC,4/18/04 14:51,71.96,10
NYC,4/18/04 15:51,69.08,10
NYC,4/18/04 16:51,66.02,10
NYC,4/18/04 17:51,64.04,10
NYC,4/18/04 18:51,60.98,10
NYC,4/18/04 19:51,57.92,10
NYC,4/18/04 20:51,55.94,10
NYC,4/18/04 21:51,53.96,10
NYC,4/18/04 22:51,51.98,10
NYC,4/18/04 23:51,51.08,9
NYC,4/19/04 0:51,50,8
NYC,4/19/04 1:51,50,7
NYC,4/19/04 2:51,48.92,7
NYC,4/19/04 3:51,48.92,6
NYC,4/19/04 4:51,48.92,6
NYC,4/19/04 5:51,48.02,5
NYC,4/19/04 6:51,48.92,4
NYC,4/19/04 7:51,51.98,5
NYC,4/19/04 8:51,57.02,5
NYC,4/19/04 9:51,60.98,6
NYC,4/19/04 10:51,64.04,6
NYC,4/19/04 11:51,71.06,7
NYC,4/19/04 12:51,75.02,10
NYC,4/19/04 13:51,80.06,10
NYC,4/19/04 14:51,80.96,10
NYC,4/19/04 15:51,80.96,10
NYC,4/19/04 16:51,80.96,10
NYC,4/19/04 17:51,82.04,10
NYC,4/19/04 18:51,82.04,10
NYC,4/19/04 19:51,80.06,10
NYC,4/19/04 20:51,78.98,10
NYC,4/19/04 21:51,78.08,10
NYC,4/19/04 22:51,77,10
NYC,4/19/04 23:51,75.92,10
NYC,4/20/04 0:51,75.92,10
NYC,4/20/04 1:51,75.02,10
NYC,4/20/04 2:51,73.04,10
NYC,4/20/04 3:51,71.06,10
NYC,4/20/04 4:51,69.08,10
NYC,4/20/04 5:51,64.04,10
NYC,4/20/04 6:51,60.98,10
NYC,4/20/04 7:51,57.02,10
NYC,4/20/04 8:51,57.92,10
NYC,4/20/04 9:51,60.08,10
NYC,4/20/04 10:51,62.96,10
NYC,4/20/04 11:51,64.04,10
NYC,4/20/04 12:51,68,10
NYC,4/20/04 13:51,68,10
NYC,4/20/04 14:51,69.98,10
NYC,4/20/04 15:51,71.06,10
NYC,4/20/04 16:51,69.98,10
NYC,4/20/04 17:51,69.98,10
NYC,4/20/04 18:51,69.08,10
NYC,4/20/04 19:51,66.92,10
NYC,4/20/04 20:51,64.94,10
NYC,4/20/04 21:51,57.02,10
NYC,4/20/04 22:51,57.92,10
NYC,4/20/04 23:51,57.02,10
NYC,4/21/04 0:51,55.04,10
NYC,4/21/04 1:51,51.98,10
NYC,4/21/04 2:51,51.08,10
NYC,4/21/04 3:51,50,10
NYC,4/21/04 4:51,50,10
NYC,4/21/04 5:51,51.08,10
NYC,4/21/04 6:51,50,10
NYC,4/21/04 7:51,48.92,10
NYC,4/21/04 8:51,51.08,10
NYC,4/21/04 9:51,55.94,10
NYC,4/21/04 10:51,57.02,10
NYC,4/21/04 11:51,59,10
NYC,4/21/04 12:51,60.98,10
NYC,4/21/04 13:51,60.98,10
NYC,4/21/04 14:51,60.08,10
NYC,4/21/04 15:51,57.02,10
NYC,4/21/04 16:51,57.02,10
NYC,4/21/04 17:51,55.94,10
NYC,4/21/04 18:51,55.04,10
NYC,4/21/04 19:51,53.96,10
NYC,4/21/04 20:51,53.96,10
NYC,4/21/04 21:51,53.96,7
NYC,4/21/04 22:51,53.06,6
NYC,4/21/04 23:51,53.06,4
NYC,4/22/04 0:51,51.98,3
NYC,4/22/04 1:51,51.98,4
NYC,4/22/04 2:51,51.98,4
NYC,4/22/04 3:51,53.06,6
NYC,4/22/04 4:51,51.98,4
NYC,4/22/04 5:51,53.06,4
NYC,4/22/04 6:51,53.06,3
NYC,4/22/04 7:51,55,4
NYC,4/22/04 8:51,57.92,5
NYC,4/22/04 9:51,60.08,4
NYC,4/22/04 10:51,64.94,5
NYC,4/22/04 11:51,69.98,7
NYC,4/22/04 12:51,75.02,9
NYC,4/22/04 13:51,80.06,10
NYC,4/22/04 14:51,80.06,10
NYC,4/22/04 15:51,80.06,10
NYC,4/22/04 16:51,75.02,10
NYC,4/22/04 17:51,71.96,10
NYC,4/22/04 18:51,73.04,10
NYC,4/22/04 19:51,69.98,10
NYC,4/22/04 20:51,69.98,10
NYC,4/22/04 21:51,66.92,10
NYC,4/22/04 22:51,69.08,10
NYC,4/22/04 23:51,68,10
NYC,4/23/04 0:51,66.02,10
NYC,4/23/04 1:51,62.06,10
NYC,4/23/04 2:51,59,10
NYC,4/23/04 3:51,59,10
NYC,4/23/04 5:51,57.92,10
NYC,4/23/04 6:51,57.92,10
NYC,4/23/04 7:51,57.02,10
NYC,4/23/04 8:51,60.08,10
NYC,4/23/04 9:51,57.92,10
NYC,4/23/04 10:51,59,10
NYC,4/23/04 11:51,57.92,10
NYC,4/23/04 12:51,55.94,10
NYC,4/23/04 13:51,57.02,10
NYC,4/23/04 14:51,55.04,10
NYC,4/23/04 15:51,55.04,10
NYC,4/23/04 16:51,55.04,10
NYC,4/23/04 17:51,53.96,10
NYC,4/23/04 18:51,51.98,10
NYC,4/23/04 19:51,51.98,10
NYC,4/23/04 20:51,51.08,10
NYC,4/23/04 21:51,50,9
NYC,4/23/04 22:51,50,6
NYC,4/23/04 23:51,48.02,6
NYC,4/24/04 0:51,46.94,8
NYC,4/24/04 1:51,48.02,5
NYC,4/24/04 2:51,48.02,7
NYC,4/24/04 3:51,48.02,5
NYC,4/24/04 4:51,46.94,5
NYC,4/24/04 5:51,48.02,7
NYC,4/24/04 6:51,48.92,6
NYC,4/24/04 7:51,50,6
NYC,4/24/04 8:51,53.96,10
NYC,4/24/04 9:51,59,10
NYC,4/24/04 10:51,60.98,10
NYC,4/24/04 11:51,62.06,10
NYC,4/24/04 12:51,64.94,10
NYC,4/24/04 13:51,66.02,10
NYC,4/24/04 14:51,66.92,10
NYC,4/24/04 15:51,68,10
NYC,4/24/04 16:51,66.92,10
NYC,4/24/04 17:51,66.02,10
NYC,4/24/04 18:51,64.94,10
NYC,4/24/04 19:51,62.96,10
NYC,4/24/04 20:51,60.98,10
NYC,4/24/04 21:51,59,10
NYC,4/24/04 22:51,57.02,10
NYC,4/24/04 23:51,55.04,10
NYC,4/25/04 0:51,53.96,10
NYC,4/25/04 1:51,51.98,10
NYC,4/25/04 2:51,51.08,10
NYC,4/25/04 3:51,50,10
NYC,4/25/04 4:51,48.02,10
NYC,4/25/04 5:51,46.94,10
NYC,4/25/04 6:51,46.94,10
NYC,4/25/04 7:51,46.94,10
NYC,4/25/04 8:51,48.02,10
NYC,4/25/04 9:51,50,10
NYC,4/25/04 10:51,55.04,10
NYC,4/25/04 11:51,55.94,10
NYC,4/25/04 12:51,53.06,10
NYC,4/25/04 13:51,48.92,10
NYC,4/25/04 14:51,46.04,10
NYC,4/25/04 15:51,44.06,10
NYC,4/25/04 16:51,44.06,10
NYC,4/25/04 17:51,44.96,10
NYC,4/25/04 18:51,44.96,10
NYC,4/25/04 19:51,46.04,10
NYC,4/25/04 20:51,46.04,10
NYC,4/25/04 21:51,46.94,10
NYC,4/25/04 22:51,46.04,8
NYC,4/25/04 23:51,46.04,10
NYC,4/26/04 0:51,46.94,4
NYC,4/26/04 1:51,46.94,5
NYC,4/26/04 2:51,46.94,7
NYC,4/26/04 3:51,48.02,8
NYC,4/26/04 4:51,48.92,3
NYC,4/26/04 5:51,48.92,7
NYC,4/26/04 6:51,50,1.5
NYC,4/26/04 7:51,51.08,1.5
NYC,4/26/04 8:51,51.98,2.5
NYC,4/26/04 9:51,53.06,2
NYC,4/26/04 10:51,53.96,1.25
NYC,4/26/04 11:51,53.96,1.75
NYC,4/26/04 12:51,53.96,1.25
NYC,4/26/04 13:51,55.04,1.5
NYC,4/26/04 14:51,55.94,2.5
NYC,4/26/04 15:51,57.02,7
NYC,4/26/04 16:51,57.02,3
NYC,4/26/04 17:51,57.02,2
NYC,4/26/04 18:51,57.02,1.5
NYC,4/26/04 19:51,57.02,3
NYC,4/26/04 20:51,55.94,3
NYC,4/26/04 21:51,55.94,3
NYC,4/26/04 22:51,55.94,4
NYC,4/26/04 23:51,55.94,8
NYC,4/27/04 0:51,55.04,2
NYC,4/27/04 1:51,53.96,2
NYC,4/27/04 2:51,53.96,5
NYC,4/27/04 3:51,53.96,3
NYC,4/27/04 4:51,53.96,6
NYC,4/27/04 5:51,53.06,10
NYC,4/27/04 6:51,53.06,9
NYC,4/27/04 7:51,53.96,8
NYC,4/27/04 8:51,55.94,9
NYC,4/27/04 9:51,59,10
NYC,4/27/04 10:51,62.06,10
NYC,4/27/04 11:51,64.94,10
NYC,4/27/04 12:51,64.94,10
NYC,4/27/04 13:51,68,10
NYC,4/27/04 14:51,64.94,10
NYC,4/27/04 15:51,66.02,10
NYC,4/27/04 16:51,64.94,10
NYC,4/27/04 17:51,64.04,10
NYC,4/27/04 18:51,62.06,10
NYC,4/27/04 19:51,60.98,10
NYC,4/27/04 20:51,59,10
NYC,4/27/04 21:51,55.94,10
NYC,4/27/04 22:51,53.96,10
NYC,4/27/04 23:51,53.06,10
NYC,4/28/04 0:51,51.98,10
NYC,4/28/04 1:51,48.02,10
NYC,4/28/04 2:51,44.06,10
NYC,4/28/04 3:51,42.08,10
NYC,4/28/04 4:51,42.08,10
NYC,4/28/04 5:51,42.08,10
NYC,4/28/04 6:51,42.08,10
NYC,4/28/04 7:51,42.08,10
NYC,4/28/04 8:51,42.08,10
NYC,4/28/04 9:51,42.98,10
NYC,4/28/04 10:51,46.04,10
NYC,4/28/04 11:51,48.02,10
NYC,4/28/04 12:51,51.08,10
NYC,4/28/04 13:51,54,10
NYC,4/28/04 14:51,55,10
NYC,4/28/04 15:51,57.02,10
NYC,4/28/04 16:51,57.92,10
NYC,4/28/04 17:51,57.92,10
NYC,4/28/04 18:51,57.02,10
NYC,4/28/04 19:51,55.94,10
NYC,4/28/04 20:51,55.04,10
NYC,4/28/04 21:51,53.96,10
NYC,4/28/04 22:51,53.96,10
NYC,4/28/04 23:51,53.96,10
NYC,4/29/04 0:51,53.96,10
NYC,4/29/04 1:51,53.06,10
NYC,4/29/04 2:51,51.98,10
NYC,4/29/04 3:51,53.06,10
NYC,4/29/04 4:51,53.96,10
NYC,4/29/04 5:51,53.06,10
NYC,4/29/04 6:51,53.96,10
NYC,4/29/04 7:51,55.04,10
NYC,4/29/04 8:51,55.94,10
NYC,4/29/04 9:51,60.08,10
NYC,4/29/04 10:51,62.96,10
NYC,4/29/04 11:51,66.92,10
NYC,4/29/04 12:51,71.06,10
NYC,4/29/04 13:51,73.94,10
NYC,4/29/04 14:51,73.94,10
NYC,4/29/04 15:51,77,10
NYC,4/29/04 16:51,77,10
NYC,4/29/04 17:51,71.96,10
NYC,4/29/04 18:51,69.98,10
NYC,4/29/04 19:51,66.02,10
NYC,4/29/04 20:51,64.04,10
NYC,4/29/04 21:51,64.04,10
NYC,4/29/04 22:51,62.96,10
NYC,4/29/04 23:51,62.06,10
NYC,4/30/04 0:51,60.98,10
NYC,4/30/04 1:51,59,10
NYC,4/30/04 2:51,57.92,10
NYC,4/30/04 3:51,57.02,10
NYC,4/30/04 4:51,55.94,10
NYC,4/30/04 5:51,57.02,10
NYC,4/30/04 6:51,57.02,10
NYC,4/30/04 7:51,57.92,10
NYC,4/30/04 8:51,60.98,10
NYC,4/30/04 9:51,64.04,10
NYC,4/30/04 10:51,66.92,10
NYC,4/30/04 11:51,71.96,10
NYC,4/30/04 12:51,73.04,10
NYC,4/30/04 13:51,71.06,10
NYC,4/30/04 14:51,71.06,10
NYC,4/30/04 15:51,71.06,10
NYC,4/30/04 16:51,69.98,10
NYC,4/30/04 17:51,69.98,10
NYC,4/30/04 18:51,68,10
NYC,4/30/04 19:51,66.92,10
NYC,4/30/04 20:51,66.92,10
NYC,4/30/04 21:51,66.02,10
NYC,4/30/04 22:51,64.04,10
NYC,4/30/04 23:51,64.04,10
NYC,5/1/04 0:51,60.98,10
NYC,5/1/04 1:51,60.98,10
NYC,5/1/04 2:51,60.08,10
NYC,5/1/04 3:51,57.92,10
NYC,5/1/04 5:51,57.92,10
NYC,5/1/04 6:51,59,10
NYC,5/1/04 7:51,62.06,10
NYC,5/1/04 8:51,64.94,10
NYC,5/1/04 9:51,66.02,10
NYC,5/1/04 10:51,69.08,10
NYC,5/1/04 11:51,69.98,10
NYC,5/1/04 12:51,71.96,10
NYC,5/1/04 13:51,73.04,10
NYC,5/1/04 14:51,73.94,10
NYC,5/1/04 15:51,75.02,10
NYC,5/1/04 16:51,71.96,10
NYC,5/1/04 17:51,71.06,10
NYC,5/1/04 18:51,69.98,10
NYC,5/1/04 19:51,68,10
NYC,5/1/04 20:51,66.92,10
NYC,5/1/04 21:51,66.92,10
NYC,5/1/04 22:51,66.92,10
NYC,5/1/04 23:51,64.94,10
NYC,5/2/04 0:51,64.04,10
NYC,5/2/04 1:51,62.96,10
NYC,5/2/04 2:51,62.96,10
NYC,5/2/04 3:51,62.06,10
NYC,5/2/04 4:51,60.08,9
NYC,5/2/04 5:51,60.08,9
NYC,5/2/04 6:51,59,7
NYC,5/2/04 7:51,60.98,6
NYC,5/2/04 8:51,62.96,7
NYC,5/2/04 9:51,62.06,3
NYC,5/2/04 10:51,60.08,5
NYC,5/2/04 11:51,60.98,6
NYC,5/2/04 12:51,64.94,10
NYC,5/2/04 13:51,69.08,10
NYC,5/2/04 14:51,69.08,10
NYC,5/2/04 15:51,66.92,10
NYC,5/2/04 16:51,68,10
NYC,5/2/04 17:51,64.94,10
NYC,5/2/04 18:51,66.02,10
NYC,5/2/04 19:51,62.06,10
NYC,5/2/04 20:51,59,10
NYC,5/2/04 21:51,57.92,8
NYC,5/2/04 22:51,59,9
NYC,5/2/04 23:51,60.08,10
NYC,5/3/04 0:51,62.96,10
NYC,5/3/04 1:51,64.04,10
NYC,5/3/04 2:51,62.06,9
NYC,5/3/04 3:51,60.98,6
NYC,5/3/04 4:51,60.98,6
NYC,5/3/04 5:51,62.96,10
NYC,5/3/04 6:51,62.96,10
NYC,5/3/04 7:51,55.94,10
NYC,5/3/04 8:51,53.06,3
NYC,5/3/04 9:51,53.96,10
NYC,5/3/04 10:51,55.04,10
NYC,5/3/04 11:51,55.04,10
NYC,5/3/04 12:51,53.96,10
NYC,5/3/04 13:51,53.06,10
NYC,5/3/04 14:51,51.98,10
NYC,5/3/04 15:51,50,8
NYC,5/3/04 16:51,50,9
NYC,5/3/04 17:51,48.02,1.75
NYC,5/3/04 18:51,46.04,3
NYC,5/3/04 19:51,46.04,4
NYC,5/3/04 20:51,46.04,7
NYC,5/3/04 21:51,44.96,10
NYC,5/3/04 22:51,46.04,10
NYC,5/3/04 23:51,46.04,10
NYC,5/4/04 0:51,46.04,10
NYC,5/4/04 1:51,44.06,10
NYC,5/4/04 2:51,42.98,10
NYC,5/4/04 3:51,42.08,10
NYC,5/4/04 4:51,42.98,10
NYC,5/4/04 5:51,42.98,10
NYC,5/4/04 6:51,42.98,10
NYC,5/4/04 7:51,44.96,10
NYC,5/4/04 8:51,46.94,10
NYC,5/4/04 9:51,50,10
NYC,5/4/04 10:51,51.08,10
NYC,5/4/04 11:51,55.04,10
NYC,5/4/04 12:51,55.04,10
NYC,5/4/04 13:51,57.02,10
NYC,5/4/04 14:51,59,10
NYC,5/4/04 15:51,60.08,10
NYC,5/4/04 16:51,59,10
NYC,5/4/04 17:51,59,10
NYC,5/4/04 18:51,57.02,10
NYC,5/4/04 19:51,55.94,10
NYC,5/4/04 20:51,55.04,10
NYC,5/4/04 21:51,53.96,10
NYC,5/4/04 22:51,51.98,10
NYC,5/4/04 23:51,51.98,10
NYC,5/5/04 0:51,50,10
NYC,5/5/04 1:51,53.06,10
NYC,5/5/04 2:51,51.98,10
NYC,5/5/04 3:51,50,10
NYC,5/5/04 4:51,48.92,10
NYC,5/5/04 5:51,50,10
NYC,5/5/04 6:51,51.08,10
NYC,5/5/04 7:51,53.06,10
NYC,5/5/04 8:51,55.04,10
NYC,5/5/04 9:51,59,10
NYC,5/5/04 10:51,62.06,10
NYC,5/5/04 11:51,64.04,10
NYC,5/5/04 12:51,62.96,10
NYC,5/5/04 13:51,62.06,10
NYC,5/5/04 14:51,60.98,10
NYC,5/5/04 15:51,60.98,10
NYC,5/5/04 16:51,60.98,10
NYC,5/5/04 17:51,62.06,10
NYC,5/5/04 18:51,60.08,10
NYC,5/5/04 19:51,55.04,8
NYC,5/5/04 20:51,51.98,5
NYC,5/5/04 21:51,51.98,8
NYC,5/5/04 22:51,51.98,7
NYC,5/5/04 23:51,51.98,4
NYC,5/6/04 0:51,51.08,5
NYC,5/6/04 1:51,51.08,9
NYC,5/6/04 2:51,51.08,10
NYC,5/6/04 3:51,50,10
NYC,5/6/04 4:51,48.92,10
NYC,5/6/04 5:51,48.02,10
NYC,5/6/04 6:51,48.92,10
NYC,5/6/04 7:51,51.08,10
NYC,5/6/04 8:51,53.06,10
NYC,5/6/04 9:51,55.04,10
NYC,5/6/04 10:51,59,10
NYC,5/6/04 11:51,62.06,10
NYC,5/6/04 12:51,64.04,10
NYC,5/6/04 13:51,66.02,10
NYC,5/6/04 14:51,69.08,10
NYC,5/6/04 15:51,69.98,10
